"Time";"Displacement"
"2020-12-07T20:49";7
"2020-12-07T20:54";5
"2020-12-07T20:59";5
"2020-12-07T21:04";5
"2020-12-07T21:09";7
"2020-12-07T21:14";4
"2020-12-07T21:19";4
"2020-12-07T21:24";6
"2020-12-07T21:30";5
"2020-12-07T21:35";6
"2020-12-07T21:40";6
"2020-12-07T21:45";9
"2020-12-07T21:50";5
"2020-12-07T21:55";5
"2020-12-07T22:00";6
"2020-12-07T22:06";7
"2020-12-07T22:11";5
"2020-12-07T22:16";5
"2020-12-07T22:21";6
"2020-12-07T22:26";5
"2020-12-07T22:31";5
"2020-12-07T22:36";6
"2020-12-07T22:41";5
"2020-12-07T22:46";5
"2020-12-07T22:52";6
"2020-12-07T22:57";6
"2020-12-07T23:02";8
"2020-12-07T23:07";6
"2020-12-07T23:12";6
"2020-12-07T23:17";5
"2020-12-07T23:22";5
"2020-12-07T23:27";7
"2020-12-07T23:33";5
"2020-12-07T23:38";9
"2020-12-07T23:43";10
"2020-12-07T23:48";7
"2020-12-07T23:53";4
"2020-12-07T23:58";4
"2020-12-08T00:03";4
"2020-12-08T00:08";6
"2020-12-08T00:14";6
"2020-12-08T00:19";4
"2020-12-08T00:24";4
"2020-12-08T00:29";4
"2020-12-08T00:34";5
"2020-12-08T00:39";4
"2020-12-08T00:44";4
"2020-12-08T00:49";6
"2020-12-08T00:54";5
"2020-12-08T01:00";5
"2020-12-08T01:05";5
"2020-12-08T01:10";5
"2020-12-08T01:15";4
"2020-12-08T01:20";4
"2020-12-08T01:25";3
"2020-12-08T01:30";4
"2020-12-08T01:36";7
"2020-12-08T01:41";5
"2020-12-08T01:46";5
"2020-12-08T01:51";6
"2020-12-08T01:56";5
"2020-12-08T02:01";7
"2020-12-08T02:06";6
"2020-12-08T02:17";4
"2020-12-08T02:22";5
"2020-12-08T02:27";6
"2020-12-08T02:32";4
"2020-12-08T02:37";4
"2020-12-08T02:42";4
"2020-12-08T02:47";3
"2020-12-08T02:53";6
"2020-12-08T02:58";4
"2020-12-08T03:03";4
"2020-12-08T03:08";3
"2020-12-08T03:13";4
"2020-12-08T03:18";5
"2020-12-08T03:23";4
"2020-12-08T03:28";5
"2020-12-08T03:33";5
"2020-12-08T03:39";4
"2020-12-08T03:44";4
"2020-12-08T03:49";4
"2020-12-08T03:54";4
"2020-12-08T03:59";5
"2020-12-08T04:04";5
"2020-12-08T04:09";4
"2020-12-08T04:14";4
"2020-12-08T04:19";4
"2020-12-08T04:25";3
"2020-12-08T04:30";4
"2020-12-08T04:35";4
"2020-12-08T04:45";3
"2020-12-08T04:50";5
"2020-12-08T04:55";3
"2020-12-08T05:00";4
"2020-12-08T05:05";17
"2020-12-08T05:11";4
"2020-12-08T05:16";5
"2020-12-08T05:21";4
"2020-12-08T05:26";9
"2020-12-08T05:31";7
"2020-12-08T05:36";4
"2020-12-08T05:41";4
"2020-12-08T05:46";4
"2020-12-08T05:52";4
"2020-12-08T05:57";5
"2020-12-08T06:02";4
"2020-12-08T06:07";5
"2020-12-08T06:12";4
"2020-12-08T06:17";5
"2020-12-08T06:22";4
"2020-12-08T06:27";4
"2020-12-08T06:33";6
"2020-12-08T06:38";5
"2020-12-08T06:43";4
"2020-12-08T06:48";4
"2020-12-08T06:53";4
"2020-12-08T06:58";4
"2020-12-08T07:08";4
"2020-12-08T07:13";5
"2020-12-08T07:19";6
"2020-12-08T07:24";4
"2020-12-08T07:29";6
"2020-12-08T07:34";4
"2020-12-08T07:39";4
"2020-12-08T07:44";5
"2020-12-08T07:49";4
"2020-12-08T07:54";5
"2020-12-08T08:00";5
"2020-12-08T08:05";4
"2020-12-08T08:10";5
"2020-12-08T08:15";5
"2020-12-08T08:20";4
"2020-12-08T08:25";6
"2020-12-08T08:30";5
"2020-12-08T08:36";5
"2020-12-08T08:41";7
"2020-12-08T08:46";6
"2020-12-08T08:51";5
"2020-12-08T08:56";4
"2020-12-08T09:01";5
"2020-12-08T09:06";4
"2020-12-08T09:11";7
"2020-12-08T09:17";5
"2020-12-08T09:22";4
"2020-12-08T09:27";7
"2020-12-08T09:32";5
"2020-12-08T09:37";4
"2020-12-08T09:42";4
"2020-12-08T09:47";5
"2020-12-08T09:52";5
"2020-12-08T10:03";4
"2020-12-08T10:08";5
"2020-12-08T10:13";4
"2020-12-08T10:18";5
"2020-12-08T10:23";5
"2020-12-08T10:28";5
"2020-12-08T10:33";4
"2020-12-08T10:39";4
"2020-12-08T10:44";4
"2020-12-08T10:49";6
"2020-12-08T10:54";5
"2020-12-08T10:59";7
"2020-12-08T11:04";6
"2020-12-08T11:09";4
"2020-12-08T11:14";5
"2020-12-08T11:20";5
"2020-12-08T11:25";4
"2020-12-08T11:30";6
"2020-12-08T11:35";5
"2020-12-08T11:40";4
"2020-12-08T11:45";4
"2020-12-08T11:50";5
"2020-12-08T11:55";5
"2020-12-08T12:01";6
"2020-12-08T12:06";5
"2020-12-08T12:11";4
"2020-12-08T12:16";4
"2020-12-08T12:21";5
"2020-12-08T12:26";4
"2020-12-08T12:31";4
"2020-12-08T12:36";4
"2020-12-08T12:41";6
"2020-12-08T12:47";6
"2020-12-08T12:52";4
"2020-12-08T12:57";5
"2020-12-08T13:02";4
"2020-12-08T13:07";4
"2020-12-08T13:12";4
"2020-12-08T13:17";5
"2020-12-08T13:23";7
"2020-12-08T13:28";6
"2020-12-08T13:33";5
"2020-12-08T13:38";6
"2020-12-08T13:43";5
"2020-12-08T13:48";4
"2020-12-08T13:53";4
"2020-12-08T13:58";4
"2020-12-08T14:03";4
"2020-12-08T14:08";4
"2020-12-08T14:14";4
"2020-12-08T14:19";3
"2020-12-08T14:24";4
"2020-12-08T14:29";4
"2020-12-08T14:34";4
"2020-12-08T14:39";4
"2020-12-08T14:44";3
"2020-12-08T14:50";4
"2020-12-08T14:55";4
"2020-12-08T15:00";4
"2020-12-08T15:05";4
"2020-12-08T15:10";5
"2020-12-08T15:15";4
"2020-12-08T15:20";4
"2020-12-08T15:25";4
"2020-12-08T15:30";4
"2020-12-08T15:36";4
"2020-12-08T15:41";4
"2020-12-08T15:46";3
"2020-12-08T15:51";4
"2020-12-08T15:56";4
"2020-12-08T16:01";4
"2020-12-08T16:06";5
"2020-12-08T16:11";5
"2020-12-08T16:17";4
"2020-12-08T16:22";5
"2020-12-08T16:27";3
"2020-12-08T16:32";4
"2020-12-08T16:37";4
"2020-12-08T16:42";4
"2020-12-08T16:47";4
"2020-12-08T16:52";4
"2020-12-08T16:58";5
"2020-12-08T17:03";5
"2020-12-08T17:08";4
"2020-12-08T17:13";5
"2020-12-08T17:18";4
"2020-12-08T17:23";4
"2020-12-08T17:28";4
"2020-12-08T17:34";4
"2020-12-08T17:39";3
"2020-12-08T17:44";4
"2020-12-08T17:49";5
"2020-12-08T17:54";4
"2020-12-08T18:04";5
"2020-12-08T18:09";4
"2020-12-08T18:14";4
"2020-12-08T18:20";3
"2020-12-08T18:25";5
"2020-12-08T18:30";3
"2020-12-08T18:35";5
"2020-12-08T18:40";4
"2020-12-08T18:45";4
"2020-12-08T18:50";4
"2020-12-08T18:55";4
"2020-12-08T19:00";4
"2020-12-08T19:06";6
"2020-12-08T19:11";4
"2020-12-08T19:16";4
"2020-12-08T19:21";4
"2020-12-08T19:26";4
"2020-12-08T19:31";6
"2020-12-08T19:36";5
"2020-12-08T19:41";4
"2020-12-08T19:47";5
"2020-12-08T19:52";5
"2020-12-08T19:57";4
"2020-12-08T20:02";5
"2020-12-08T20:07";5
"2020-12-08T20:12";6
"2020-12-08T20:17";4
"2020-12-08T20:23";6
"2020-12-08T20:28";4
"2020-12-08T20:33";7
"2020-12-08T20:38";5
"2020-12-08T20:43";4
"2020-12-08T20:48";4
"2020-12-08T20:53";5
"2020-12-08T20:59";5
"2020-12-08T21:04";6
"2020-12-08T21:09";4
"2020-12-08T21:14";5
"2020-12-08T21:19";5
"2020-12-08T21:24";5
"2020-12-08T21:29";6
"2020-12-08T21:34";6
"2020-12-08T21:39";4
"2020-12-08T21:44";4
"2020-12-08T21:50";6
"2020-12-08T21:55";4
"2020-12-08T22:00";4
"2020-12-08T22:05";7
"2020-12-08T22:10";5
"2020-12-08T22:15";4
"2020-12-08T22:20";4
"2020-12-08T22:25";6
"2020-12-08T22:31";4
"2020-12-08T22:36";5
"2020-12-08T22:41";3
"2020-12-08T22:46";3
"2020-12-08T22:51";3
"2020-12-08T22:56";3
"2020-12-08T23:01";4
"2020-12-08T23:06";4
"2020-12-08T23:12";3
"2020-12-08T23:17";5
"2020-12-08T23:22";4
"2020-12-08T23:27";5
"2020-12-08T23:32";4
"2020-12-08T23:37";4
"2020-12-08T23:42";5
"2020-12-08T23:47";5
"2020-12-08T23:53";5
"2020-12-08T23:58";5
"2020-12-09T00:03";5
"2020-12-09T00:08";4
"2020-12-09T00:13";4
"2020-12-09T00:18";4
"2020-12-09T00:23";4
"2020-12-09T00:28";4
"2020-12-09T00:34";6
"2020-12-09T00:39";5
"2020-12-09T00:44";4
"2020-12-09T00:49";4
"2020-12-09T00:54";3
"2020-12-09T00:59";4
"2020-12-09T01:04";3
"2020-12-09T01:09";5
"2020-12-09T01:15";5
"2020-12-09T01:20";4
"2020-12-09T01:25";5
"2020-12-09T01:30";3
"2020-12-09T01:35";4
"2020-12-09T01:40";4
"2020-12-09T01:45";6
"2020-12-09T01:50";7
"2020-12-09T01:55";5
"2020-12-09T02:01";5
"2020-12-09T02:06";6
"2020-12-09T02:11";6
"2020-12-09T02:16";7
"2020-12-09T02:21";4
"2020-12-09T02:26";5
"2020-12-09T02:31";6
"2020-12-09T02:36";6
"2020-12-09T02:42";5
"2020-12-09T02:47";4
"2020-12-09T02:52";4
"2020-12-09T02:57";3
"2020-12-09T03:02";4
"2020-12-09T03:07";4
"2020-12-09T03:12";5
"2020-12-09T03:17";4
"2020-12-09T03:23";5
"2020-12-09T03:28";5
"2020-12-09T03:33";4
"2020-12-09T03:38";4
"2020-12-09T03:43";3
"2020-12-09T03:48";3
"2020-12-09T03:53";4
"2020-12-09T03:58";4
"2020-12-09T04:04";6
"2020-12-09T04:09";5
"2020-12-09T04:14";6
"2020-12-09T04:19";4
"2020-12-09T04:24";4
"2020-12-09T04:29";5
"2020-12-09T04:34";6
"2020-12-09T04:39";6
"2020-12-09T04:45";6
"2020-12-09T04:50";5
"2020-12-09T04:55";4
"2020-12-09T05:00";3
"2020-12-09T05:05";3
"2020-12-09T05:10";5
"2020-12-09T05:15";5
"2020-12-09T05:20";6
"2020-12-09T05:26";5
"2020-12-09T05:31";5
"2020-12-09T05:36";6
"2020-12-09T05:41";4
"2020-12-09T05:46";7
"2020-12-09T05:51";4
"2020-12-09T05:56";5
"2020-12-09T06:01";6
"2020-12-09T06:07";5
"2020-12-09T06:12";4
"2020-12-09T06:17";4
"2020-12-09T06:22";5
"2020-12-09T06:32";5
"2020-12-09T06:37";4
"2020-12-09T06:42";5
"2020-12-09T06:47";5
"2020-12-09T06:53";5
"2020-12-09T06:58";5
"2020-12-09T07:03";4
"2020-12-09T07:08";5
"2020-12-09T07:13";4
"2020-12-09T07:18";4
"2020-12-09T07:23";6
"2020-12-09T07:29";5
"2020-12-09T07:34";4
"2020-12-09T07:39";4
"2020-12-09T07:44";4
"2020-12-09T07:49";3
"2020-12-09T07:54";4
"2020-12-09T07:59";5
"2020-12-09T08:04";4
"2020-12-09T08:09";5
"2020-12-09T08:14";3
"2020-12-09T08:20";4
"2020-12-09T08:25";3
"2020-12-09T08:30";4
"2020-12-09T08:35";3
"2020-12-09T08:40";4
"2020-12-09T08:45";4
"2020-12-09T08:50";3
"2020-12-09T08:55";4
"2020-12-09T09:01";5
"2020-12-09T09:06";4
"2020-12-09T09:11";4
"2020-12-09T09:16";4
"2020-12-09T09:21";5
"2020-12-09T09:26";4
"2020-12-09T09:31";4
"2020-12-09T09:37";3
"2020-12-09T09:42";3
"2020-12-09T09:47";4
"2020-12-09T09:52";4
"2020-12-09T09:57";4
"2020-12-09T10:02";4
"2020-12-09T10:07";4
"2020-12-09T10:12";5
"2020-12-09T10:17";4
"2020-12-09T10:23";4
"2020-12-09T10:28";5
"2020-12-09T10:33";5
"2020-12-09T10:38";3
"2020-12-09T10:43";4
"2020-12-09T10:48";5
"2020-12-09T10:53";4
"2020-12-09T10:58";5
"2020-12-09T11:03";4
"2020-12-09T11:09";4
"2020-12-09T11:14";5
"2020-12-09T11:19";5
"2020-12-09T11:24";5
"2020-12-09T11:29";3
"2020-12-09T11:34";5
"2020-12-09T11:39";4
"2020-12-09T11:44";5
"2020-12-09T11:50";3
"2020-12-09T11:55";4
"2020-12-09T12:00";4
"2020-12-09T12:05";4
"2020-12-09T12:10";6
"2020-12-09T12:15";5
"2020-12-09T12:20";5
"2020-12-09T12:26";3
"2020-12-09T12:31";4
"2020-12-09T12:36";4
"2020-12-09T12:41";5
"2020-12-09T12:46";4
"2020-12-09T12:51";6
"2020-12-09T12:56";4
"2020-12-09T13:01";4
"2020-12-09T13:07";4
"2020-12-09T13:12";4
"2020-12-09T13:17";4
"2020-12-09T13:22";3
"2020-12-09T13:27";5
"2020-12-09T13:32";5
"2020-12-09T13:37";5
"2020-12-09T13:42";3
"2020-12-09T13:47";5
"2020-12-09T13:53";4
"2020-12-09T13:58";4
"2020-12-09T14:03";5
"2020-12-09T14:08";4
"2020-12-09T14:13";4
"2020-12-09T14:18";3
"2020-12-09T14:23";4
"2020-12-09T14:28";5
"2020-12-09T14:34";3
"2020-12-09T14:39";3
"2020-12-09T14:44";6
"2020-12-09T14:49";5
"2020-12-09T14:54";5
"2020-12-09T14:59";4
"2020-12-09T15:04";4
"2020-12-09T15:09";4
"2020-12-09T15:14";3
"2020-12-09T15:19";5
"2020-12-09T15:25";5
"2020-12-09T15:30";6
"2020-12-09T15:35";5
"2020-12-09T15:40";4
"2020-12-09T15:45";4
"2020-12-09T15:50";4
"2020-12-09T15:55";5
"2020-12-09T16:01";4
"2020-12-09T16:06";5
"2020-12-09T16:11";5
"2020-12-09T16:16";4
"2020-12-09T16:21";5
"2020-12-09T16:26";7
"2020-12-09T16:36";6
"2020-12-09T16:42";5
"2020-12-09T16:47";5
"2020-12-09T16:52";6
"2020-12-09T16:57";4
"2020-12-09T17:02";5
"2020-12-09T17:07";4
"2020-12-09T17:12";5
"2020-12-09T17:17";5
"2020-12-09T17:22";6
"2020-12-09T17:28";4
"2020-12-09T17:33";5
"2020-12-09T17:38";5
"2020-12-09T17:43";6
"2020-12-09T17:48";5
"2020-12-09T17:53";4
"2020-12-09T17:58";5
"2020-12-09T18:03";6
"2020-12-09T18:08";5
"2020-12-09T18:14";7
"2020-12-09T18:19";6
"2020-12-09T18:24";3
"2020-12-09T18:29";4
"2020-12-09T18:34";3
"2020-12-09T18:39";5
"2020-12-09T18:44";5
"2020-12-09T18:49";6
"2020-12-09T18:54";6
"2020-12-09T19:00";5
"2020-12-09T19:05";7
"2020-12-09T19:10";4
"2020-12-09T19:15";4
"2020-12-09T19:20";4
"2020-12-09T19:25";6
"2020-12-09T19:30";4
"2020-12-09T19:35";5
"2020-12-09T19:41";4
"2020-12-09T19:46";4
"2020-12-09T19:56";5
"2020-12-09T20:01";4
"2020-12-09T20:06";6
"2020-12-09T20:11";6
"2020-12-09T20:16";4
"2020-12-09T20:21";4
"2020-12-09T20:27";5
"2020-12-09T20:32";4
"2020-12-09T20:37";4
"2020-12-09T20:42";5
"2020-12-09T20:47";4
"2020-12-09T20:52";3
"2020-12-09T20:57";4
"2020-12-09T21:02";5
"2020-12-09T21:08";4
"2020-12-09T21:13";6
"2020-12-09T21:18";5
"2020-12-09T21:23";5
"2020-12-09T21:28";5
"2020-12-09T21:33";6
"2020-12-09T21:38";6
"2020-12-09T21:43";5
"2020-12-09T21:49";6
"2020-12-09T21:54";5
"2020-12-09T21:59";5
"2020-12-09T22:04";5
"2020-12-09T22:09";5
"2020-12-09T22:14";5
"2020-12-09T22:19";4
"2020-12-09T22:25";3
"2020-12-09T22:30";4
"2020-12-09T22:35";4
"2020-12-09T22:40";5
"2020-12-09T22:45";4
"2020-12-09T22:50";6
"2020-12-09T22:55";5
"2020-12-09T23:00";4
"2020-12-09T23:06";5
"2020-12-09T23:11";6
"2020-12-09T23:16";5
"2020-12-09T23:21";6
"2020-12-09T23:26";5
"2020-12-09T23:31";5
"2020-12-09T23:36";5
"2020-12-09T23:42";4
"2020-12-09T23:47";6
"2020-12-09T23:52";4
"2020-12-09T23:57";4
"2020-12-10T00:02";4
"2020-12-10T00:07";5
"2020-12-10T00:12";4
"2020-12-10T00:17";4
"2020-12-10T00:22";5
"2020-12-10T00:28";5
"2020-12-10T00:33";5
"2020-12-10T00:38";6
"2020-12-10T00:43";6
"2020-12-10T00:48";6
"2020-12-10T00:53";5
"2020-12-10T00:58";4
"2020-12-10T01:03";5
"2020-12-10T01:08";4
"2020-12-10T01:14";6
"2020-12-10T01:19";4
"2020-12-10T01:29";4
"2020-12-10T01:34";5
"2020-12-10T01:39";5
"2020-12-10T01:44";4
"2020-12-10T01:49";4
"2020-12-10T01:55";5
"2020-12-10T02:00";7
"2020-12-10T02:05";7
"2020-12-10T02:10";5
"2020-12-10T02:15";7
"2020-12-10T02:20";6
"2020-12-10T02:25";6
"2020-12-10T02:30";6
"2020-12-10T02:35";5
"2020-12-10T02:41";4
"2020-12-10T02:46";5
"2020-12-10T02:51";4
"2020-12-10T02:56";4
"2020-12-10T03:01";5
"2020-12-10T03:06";4
"2020-12-10T03:11";6
"2020-12-10T03:16";4
"2020-12-10T03:22";4
"2020-12-10T03:27";3
"2020-12-10T03:32";4
"2020-12-10T03:37";3
"2020-12-10T03:42";5
"2020-12-10T03:47";4
"2020-12-10T03:52";5
"2020-12-10T03:57";4
"2020-12-10T04:03";5
"2020-12-10T04:08";4
"2020-12-10T04:13";4
"2020-12-10T04:18";6
"2020-12-10T04:23";4
"2020-12-10T04:28";6
"2020-12-10T04:33";5
"2020-12-10T04:38";3
"2020-12-10T04:44";4
"2020-12-10T04:49";5
"2020-12-10T04:54";6
"2020-12-10T04:59";6
"2020-12-10T05:04";5
"2020-12-10T05:09";4
"2020-12-10T05:14";4
"2020-12-10T05:19";4
"2020-12-10T05:24";4
"2020-12-10T05:30";5
"2020-12-10T05:35";3
"2020-12-10T05:40";4
"2020-12-10T05:45";4
"2020-12-10T05:50";5
"2020-12-10T05:55";4
"2020-12-10T06:00";5
"2020-12-10T06:11";6
"2020-12-10T06:16";4
"2020-12-10T06:21";4
"2020-12-10T06:26";5
"2020-12-10T06:31";5
"2020-12-10T06:36";5
"2020-12-10T06:41";4
"2020-12-10T06:46";4
"2020-12-10T06:52";4
"2020-12-10T06:57";4
"2020-12-10T07:02";5
"2020-12-10T07:07";4
"2020-12-10T07:12";4
"2020-12-10T07:17";3
"2020-12-10T07:22";5
"2020-12-10T07:27";5
"2020-12-10T07:33";3
"2020-12-10T07:38";3
"2020-12-10T07:43";5
"2020-12-10T07:48";4
"2020-12-10T07:53";5
"2020-12-10T07:58";4
"2020-12-10T08:03";4
"2020-12-10T08:08";4
"2020-12-10T08:14";4
"2020-12-10T08:19";5
"2020-12-10T08:24";4
"2020-12-10T08:29";4
"2020-12-10T08:34";3
"2020-12-10T08:39";4
"2020-12-10T08:44";4
"2020-12-10T08:49";4
"2020-12-10T08:55";4
"2020-12-10T09:00";3
"2020-12-10T09:05";4
"2020-12-10T09:10";4
"2020-12-10T09:15";4
"2020-12-10T09:20";4
"2020-12-10T09:25";4
"2020-12-10T09:30";4
"2020-12-10T09:36";3
"2020-12-10T09:41";4
"2020-12-10T09:46";3
"2020-12-10T09:51";4
"2020-12-10T09:56";6
"2020-12-10T10:01";5
"2020-12-10T10:06";5
"2020-12-10T10:17";5
"2020-12-10T10:22";5
"2020-12-10T10:27";4
"2020-12-10T10:32";4
"2020-12-10T10:37";5
"2020-12-10T10:42";4
"2020-12-10T10:47";6
"2020-12-10T10:52";4
"2020-12-10T10:58";4
"2020-12-10T11:03";5
"2020-12-10T11:08";4
"2020-12-10T11:13";6
"2020-12-10T11:18";5
"2020-12-10T11:23";4
"2020-12-10T11:28";5
"2020-12-10T11:33";4
"2020-12-10T11:39";4
"2020-12-10T11:44";4
"2020-12-10T11:49";5
"2020-12-10T11:54";4
"2020-12-10T11:59";5
"2020-12-10T12:04";4
"2020-12-10T12:09";4
"2020-12-10T12:14";4
"2020-12-10T12:20";5
"2020-12-10T12:25";4
"2020-12-10T12:30";4
"2020-12-10T12:35";5
"2020-12-10T12:40";4
"2020-12-10T12:45";4
"2020-12-10T12:50";5
"2020-12-10T12:56";4
"2020-12-10T13:01";4
"2020-12-10T13:06";4
"2020-12-10T13:11";4
"2020-12-10T13:16";6
"2020-12-10T13:21";4
"2020-12-10T13:26";6
"2020-12-10T13:31";4
"2020-12-10T13:37";6
"2020-12-10T13:42";4
"2020-12-10T13:47";5
"2020-12-10T13:52";4
"2020-12-10T13:57";5
"2020-12-10T14:02";5
"2020-12-10T14:07";4
"2020-12-10T14:12";4
"2020-12-10T14:18";4
"2020-12-10T14:23";4
"2020-12-10T14:28";4
"2020-12-10T14:33";4
"2020-12-10T14:38";3
"2020-12-10T14:43";5
"2020-12-10T14:48";4
"2020-12-10T14:53";4
"2020-12-10T14:59";5
"2020-12-10T15:04";5
"2020-12-10T15:09";3
"2020-12-10T15:14";4
"2020-12-10T15:19";4
"2020-12-10T15:24";3
"2020-12-10T15:29";3
"2020-12-10T15:34";5
"2020-12-10T15:39";5
"2020-12-10T15:45";4
"2020-12-10T15:50";4
"2020-12-10T15:55";5
"2020-12-10T16:00";4
"2020-12-10T16:05";3
"2020-12-10T16:10";3
"2020-12-10T16:15";4
"2020-12-10T16:21";4
"2020-12-10T16:26";4
"2020-12-10T16:31";4
"2020-12-10T16:41";4
"2020-12-10T16:46";4
"2020-12-10T16:51";4
"2020-12-10T16:56";4
"2020-12-10T17:02";6
"2020-12-10T17:07";4
"2020-12-10T17:12";5
"2020-12-10T17:17";4
"2020-12-10T17:22";4
"2020-12-10T17:27";4
"2020-12-10T17:32";4
"2020-12-10T17:37";5
"2020-12-10T17:42";4
"2020-12-10T17:48";5
"2020-12-10T17:53";5
"2020-12-10T17:58";5
"2020-12-10T18:03";5
"2020-12-10T18:08";4
"2020-12-10T18:13";5
"2020-12-10T18:18";4
"2020-12-10T18:23";5
"2020-12-10T18:29";5
"2020-12-10T18:34";4
"2020-12-10T18:39";5
"2020-12-10T18:44";4
"2020-12-10T18:49";4
"2020-12-10T18:54";4
"2020-12-10T18:59";4
"2020-12-10T19:04";4
"2020-12-10T19:10";5
"2020-12-10T19:15";5
"2020-12-10T19:20";6
"2020-12-10T19:25";4
"2020-12-10T19:30";6
"2020-12-10T19:35";6
"2020-12-10T19:40";4
"2020-12-10T19:45";6
"2020-12-10T19:51";4
"2020-12-10T19:56";5
"2020-12-10T20:01";4
"2020-12-10T20:06";4
"2020-12-10T20:11";4
"2020-12-10T20:16";4
"2020-12-10T20:21";4
"2020-12-10T20:26";4
"2020-12-10T20:32";5
"2020-12-10T20:37";6
"2020-12-10T20:42";7
"2020-12-10T20:47";5
"2020-12-10T20:52";4
"2020-12-10T20:57";4
"2020-12-10T21:02";4
"2020-12-10T21:07";4
"2020-12-10T21:13";5
"2020-12-10T21:18";6
"2020-12-10T21:23";5
"2020-12-10T21:28";5
"2020-12-10T21:33";6
"2020-12-10T21:38";4
"2020-12-10T21:43";4
"2020-12-10T21:48";5
"2020-12-10T21:54";4
"2020-12-10T21:59";5
"2020-12-10T22:04";5
"2020-12-10T22:09";6
"2020-12-10T22:14";4
"2020-12-10T22:19";4
"2020-12-10T22:24";5
"2020-12-10T22:29";4
"2020-12-10T22:35";4
"2020-12-10T22:40";5
"2020-12-10T22:45";4
"2020-12-10T22:50";4
"2020-12-10T22:55";4
"2020-12-10T23:00";5
"2020-12-10T23:05";4
"2020-12-10T23:10";4
"2020-12-10T23:16";4
"2020-12-10T23:21";5
"2020-12-10T23:26";4
"2020-12-10T23:31";4
"2020-12-10T23:36";4
"2020-12-10T23:41";4
"2020-12-10T23:46";5
"2020-12-10T23:51";5
"2020-12-10T23:57";4
"2020-12-11T00:02";3
"2020-12-11T00:07";5
"2020-12-11T00:12";4
"2020-12-11T00:17";4
"2020-12-11T00:22";5
"2020-12-11T00:27";4
"2020-12-11T00:32";4
"2020-12-11T00:38";5
"2020-12-11T00:43";5
"2020-12-11T00:48";4
"2020-12-11T00:53";4
"2020-12-11T00:58";4
"2020-12-11T01:03";6
"2020-12-11T01:08";6
"2020-12-11T01:14";4
"2020-12-11T01:19";6
"2020-12-11T01:24";6
"2020-12-11T01:29";5
"2020-12-11T01:34";5
"2020-12-11T01:39";6
"2020-12-11T01:44";5
"2020-12-11T01:49";4
"2020-12-11T01:55";5
"2020-12-11T02:00";4
"2020-12-11T02:05";4
"2020-12-11T02:10";5
"2020-12-11T02:15";5
"2020-12-11T02:20";3
"2020-12-11T02:25";4
"2020-12-11T02:30";4
"2020-12-11T02:36";5
"2020-12-11T02:41";5
"2020-12-11T02:46";5
"2020-12-11T02:51";5
"2020-12-11T02:56";6
"2020-12-11T03:01";6
"2020-12-11T03:06";4
"2020-12-11T03:11";3
"2020-12-11T03:16";3
"2020-12-11T03:22";6
"2020-12-11T03:27";5
"2020-12-11T03:32";4
"2020-12-11T03:42";6
"2020-12-11T03:47";5
"2020-12-11T03:52";5
"2020-12-11T03:58";4
"2020-12-11T04:03";5
"2020-12-11T04:08";5
"2020-12-11T04:13";6
"2020-12-11T04:18";4
"2020-12-11T04:23";4
"2020-12-11T04:28";5
"2020-12-11T04:33";4
"2020-12-11T04:38";7
"2020-12-11T04:44";5
"2020-12-11T04:49";4
"2020-12-11T04:54";4
"2020-12-11T04:59";4
"2020-12-11T05:04";4
"2020-12-11T05:09";5
"2020-12-11T05:14";3
"2020-12-11T05:20";3
"2020-12-11T05:25";4
"2020-12-11T05:30";4
"2020-12-11T05:35";4
"2020-12-11T05:40";4
"2020-12-11T05:45";4
"2020-12-11T05:56";5
"2020-12-11T06:01";5
"2020-12-11T06:06";4
"2020-12-11T06:11";4
"2020-12-11T06:16";6
"2020-12-11T06:21";4
"2020-12-11T06:26";5
"2020-12-11T06:31";4
"2020-12-11T06:36";5
"2020-12-11T06:42";6
"2020-12-11T06:47";5
"2020-12-11T06:52";6
"2020-12-11T07:02";5
"2020-12-11T07:07";4
"2020-12-11T07:12";4
"2020-12-11T07:18";5
"2020-12-11T07:23";5
"2020-12-11T07:28";4
"2020-12-11T07:33";5
"2020-12-11T07:38";4
"2020-12-11T07:43";4
"2020-12-11T07:48";4
"2020-12-11T07:53";4
"2020-12-11T07:58";4
"2020-12-11T08:04";4
"2020-12-11T08:09";5
"2020-12-11T08:14";6
"2020-12-11T08:19";5
"2020-12-11T08:24";4
"2020-12-11T08:29";3
"2020-12-11T08:34";3
"2020-12-11T08:39";3
"2020-12-11T08:44";6
"2020-12-11T08:50";4
"2020-12-11T08:55";4
"2020-12-11T09:00";4
"2020-12-11T09:05";4
"2020-12-11T09:10";5
"2020-12-11T09:15";4
"2020-12-11T09:20";4
"2020-12-11T09:25";5
"2020-12-11T09:31";4
"2020-12-11T09:36";6
"2020-12-11T09:41";4
"2020-12-11T09:46";3
"2020-12-11T09:51";4
"2020-12-11T09:56";3
"2020-12-11T10:01";3
"2020-12-11T10:06";4
"2020-12-11T10:12";3
"2020-12-11T10:17";3
"2020-12-11T10:22";4
"2020-12-11T10:27";3
"2020-12-11T10:32";4
"2020-12-11T10:37";4
"2020-12-11T10:42";4
"2020-12-11T10:47";3
"2020-12-11T10:53";4
"2020-12-11T10:58";3
"2020-12-11T11:03";5
"2020-12-11T11:08";3
"2020-12-11T11:13";4
"2020-12-11T11:18";5
